"race","race_state","state","state_long","type","year","pollster","samplesize","startdate","enddate","democrat_name","democrat_poll","democrat_result","republican_name","republican_poll","republican_result"
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Google Consumer Surveys",509,2016-08-17,2016-08-23,"clinton",50.66,60,"trump",22,32.8
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"Google Consumer Surveys",439,2016-08-17,2016-08-23,"clinton",44.15,60.3,"trump",25.86,33.9
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Ipsos",392,2016-08-19,2016-08-25,"clinton",47.24,43.5,"trump",40.69,51.7
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Ipsos",362,2016-08-12,2016-08-25,"clinton",43.18,45.1,"trump",46.01,48.7
"2016_Pres_CT","2016_Pres_CT","CT","connecticut","Pres",2016,"Ipsos",358,2016-07-29,2016-08-18,"clinton",49.73,54.6,"trump",36.71,40.9
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Google Consumer Surveys",533,2016-08-24,2016-08-30,"clinton",37.2,45.1,"trump",32.28,48.7
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Google Consumer Surveys",584,2016-08-24,2016-08-30,"clinton",37.17,38.1,"trump",32.83,56.8
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Ipsos",518,2016-08-19,2016-08-25,"clinton",60.74,61.7,"trump",25.03,31.6
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Google Consumer Surveys",598,2016-08-24,2016-08-30,"clinton",34.59,37.8,"trump",30.45,56.9
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Google Consumer Surveys",1195,2016-08-31,2016-09-06,"clinton",31.35,47.8,"trump",39.97,49
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Google Consumer Surveys",737,2016-08-24,2016-08-30,"clinton",37.83,55.5,"trump",29.03,41.4
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Quinnipiac University",1667,2016-03-22,2016-03-29,"clinton",53,59,"trump",33,36.5
"2016_Pres_OK","2016_Pres_OK","OK","oklahoma","Pres",2016,"Google Consumer Surveys",240,2016-08-10,2016-08-16,"clinton",27.28,28.9,"trump",39.25,65.3
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Ipsos",399,2016-08-05,2016-08-18,"clinton",45.35,54.3,"trump",33.48,38.1
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Ipsos",512,2016-08-05,2016-08-18,"clinton",37.83,46.5,"trump",36.52,47.2
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Ipsos",407,2016-08-12,2016-08-25,"clinton",48.12,46.2,"trump",44.26,49.8
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Western New England University",497,2016-04-01,2016-04-10,"clinton",62,60,"trump",26,32.8
"2016_Pres_KY","2016_Pres_KY","KY","kentucky","Pres",2016,"Ipsos",375,2016-07-29,2016-08-18,"clinton",41.02,32.7,"trump",47.01,62.5
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"JMC Enterprises",624,2016-05-05,2016-05-06,"clinton",36,38.4,"trump",52,58.1
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"Google Consumer Surveys",151,2016-08-10,2016-08-16,"clinton",23.56,33.7,"trump",40.99,60.6
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"Google Consumer Surveys",107,2016-08-10,2016-08-16,"clinton",30.27,35.9,"trump",33.17,56.5
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Google Consumer Surveys",308,2016-08-17,2016-08-23,"clinton",40.4,41.7,"trump",33.02,51.1
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Rutgers University",738,2016-04-01,2016-04-08,"clinton",50,55.5,"trump",36,41.4
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Google Consumer Surveys",882,2016-08-24,2016-08-30,"clinton",36.18,47.9,"trump",35.21,48.6
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Google Consumer Surveys",578,2016-08-24,2016-08-30,"clinton",34.69,47.3,"trump",30.08,47.5
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Google Consumer Surveys",1457,2016-08-31,2016-09-06,"clinton",43.85,61.7,"trump",27.51,31.6
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Ipsos",666,2016-08-19,2016-08-25,"clinton",49.05,47.8,"trump",41.88,49
"2016_Pres_OR","2016_Pres_OR","OR","oregon","Pres",2016,"Google Consumer Surveys",363,2016-08-17,2016-08-23,"clinton",37.86,50.1,"trump",25.34,39.1
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"Google Consumer Surveys",280,2016-08-10,2016-08-16,"clinton",27.03,38.4,"trump",46.2,58.1
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Ipsos",542,2016-08-12,2016-08-25,"clinton",43.25,47.3,"trump",43.78,47.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Ipsos",1216,2016-08-12,2016-08-18,"clinton",48.52,47.8,"trump",41.41,49
"2016_Pres_NE","2016_Pres_NE","NE","nebraska","Pres",2016,"Google Consumer Surveys",180,2016-08-10,2016-08-16,"clinton",32.71,34.3,"trump",30.16,59.9
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Google Consumer Surveys",636,2016-08-17,2016-08-23,"clinton",27.58,45.9,"trump",44.61,51
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Google Consumer Surveys",653,2016-08-24,2016-08-30,"clinton",39.85,46.5,"trump",27.23,47.2
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Google Consumer Surveys",837,2016-08-24,2016-08-30,"clinton",28.93,43.5,"trump",34.5,51.7
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"Ipsos",475,2016-07-29,2016-08-18,"clinton",52.87,60.3,"trump",29.37,33.9
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Google Consumer Surveys",599,2016-08-17,2016-08-23,"clinton",36.24,49.8,"trump",28.95,44.4
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Ipsos",522,2016-08-05,2016-08-18,"clinton",41.99,45.9,"trump",46.04,51
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Public Opinion Strategies",500,2016-04-18,2016-04-21,"clinton",39,37.8,"trump",47,56.9
"2016_Pres_OR","2016_Pres_OR","OR","oregon","Pres",2016,"Ipsos",444,2016-07-29,2016-08-18,"clinton",43.38,50.1,"trump",39.05,39.1
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Ipsos",765,2016-08-05,2016-08-18,"clinton",46.14,55.5,"trump",32.85,41.4
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"Google Consumer Surveys",1120,2016-08-24,2016-08-30,"clinton",34.09,43.2,"trump",37.44,52.2
"2016_Pres_KY","2016_Pres_KY","KY","kentucky","Pres",2016,"Google Consumer Surveys",407,2016-08-10,2016-08-16,"clinton",33.42,32.7,"trump",34.87,62.5
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Google Consumer Surveys",578,2016-08-17,2016-08-23,"clinton",43.11,54.3,"trump",24.38,38.1
"2016_Pres_KS","2016_Pres_KS","KS","kansas","Pres",2016,"Google Consumer Surveys",244,2016-08-10,2016-08-16,"clinton",34.98,36.1,"trump",30.11,56.7
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Ipsos",438,2016-08-05,2016-08-18,"clinton",39,45.1,"trump",47.03,48.7
"2016_Pres_MN","2016_Pres_MN","MN","minnesota","Pres",2016,"Google Consumer Surveys",524,2016-08-17,2016-08-23,"clinton",36.85,46.4,"trump",24.96,44.9
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Emerson College",1198,2016-03-30,2016-04-03,"clinton",47,46.5,"trump",37,47.2
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Ipsos",643,2016-08-05,2016-08-18,"clinton",45.18,49.8,"trump",39.02,44.4
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"Google Consumer Surveys",181,2016-08-10,2016-08-16,"clinton",37.35,48.3,"trump",25.97,40
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Google Consumer Surveys",1038,2016-08-24,2016-08-30,"clinton",41.64,59,"trump",29.9,36.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Google Consumer Surveys",1360,2016-08-24,2016-08-30,"clinton",30.85,47.8,"trump",39.89,49
"2016_Pres_CT","2016_Pres_CT","CT","connecticut","Pres",2016,"Google Consumer Surveys",301,2016-08-10,2016-08-16,"clinton",41.81,54.6,"trump",26.61,40.9
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Google Consumer Surveys",778,2016-08-17,2016-08-23,"clinton",32.86,46.2,"trump",37.42,49.8
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Google Consumer Surveys",1040,2016-08-24,2016-08-30,"clinton",34.63,55.8,"trump",28.61,38.8
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Marist College",2229,2016-03-01,2016-03-03,"clinton",52,47.3,"trump",36,47.5
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Google Consumer Surveys",631,2016-08-17,2016-08-23,"clinton",31.81,37.8,"trump",35.98,56.9
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Google Consumer Surveys",530,2016-08-17,2016-08-23,"clinton",35.06,45.1,"trump",26.9,48.7
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Google Consumer Surveys",512,2016-08-17,2016-08-23,"clinton",40.49,48.2,"trump",23.95,43.3
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Google Consumer Surveys",763,2016-08-17,2016-08-23,"clinton",37.78,55.5,"trump",31.6,41.4
"2016_Pres_SC","2016_Pres_SC","SC","south carolina","Pres",2016,"Google Consumer Surveys",408,2016-08-10,2016-08-16,"clinton",30.09,40.7,"trump",39.17,54.9
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Mitchell Research & Communications",1314,2016-08-09,2016-08-10,"clinton",44,47.3,"trump",33,47.5
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Google Consumer Surveys",545,2016-08-17,2016-08-23,"clinton",35.53,38.1,"trump",34.72,56.8
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Ipsos",438,2016-08-05,2016-08-18,"clinton",47.24,46.2,"trump",45.25,49.8
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Google Consumer Surveys",1584,2016-08-24,2016-08-30,"clinton",43.75,61.7,"trump",26.11,31.6
"2016_Pres_AL","2016_Pres_AL","AL","alabama","Pres",2016,"Google Consumer Surveys",407,2016-08-10,2016-08-16,"clinton",19.55,34.4,"trump",54.53,62.1
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"Google Consumer Surveys",437,2016-08-10,2016-08-16,"clinton",48.93,60.3,"trump",21.31,33.9
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Google Consumer Surveys",898,2016-08-17,2016-08-23,"clinton",37.04,47.9,"trump",32.82,48.6
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Ipsos",630,2016-08-05,2016-08-18,"clinton",43.97,47.3,"trump",42.89,47.5
"2016_Pres_TN","2016_Pres_TN","TN","tennessee","Pres",2016,"Google Consumer Surveys",481,2016-08-10,2016-08-16,"clinton",24.83,34.7,"trump",41.48,60.7
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Ipsos",420,2016-07-29,2016-08-18,"clinton",42.39,48.2,"trump",38.74,43.3
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Merrill Poll",701,2016-03-07,2016-03-11,"clinton",38,45.1,"trump",38,48.7
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Google Consumer Surveys",323,2016-08-10,2016-08-16,"clinton",37.83,41.7,"trump",28.17,51.1
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Google Consumer Surveys",685,2016-08-17,2016-08-23,"clinton",41.95,46.5,"trump",27.88,47.2
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Google Consumer Surveys",542,2016-08-17,2016-08-23,"clinton",33.34,47.3,"trump",33.02,47.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Gravis Marketing",2542,2016-05-17,2016-05-18,"clinton",46,47.8,"trump",42,49
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Elon University",621,2016-04-10,2016-04-15,"clinton",45,46.2,"trump",39,49.8
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Google Consumer Surveys",444,2016-08-10,2016-08-16,"clinton",50.33,60,"trump",21.5,32.8
"2016_Pres_OR","2016_Pres_OR","OR","oregon","Pres",2016,"Google Consumer Surveys",380,2016-08-10,2016-08-16,"clinton",45.18,50.1,"trump",26.09,39.1
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Lake Research Partners",400,2016-03-31,2016-04-03,"clinton",50,45.9,"trump",37,51
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Associated Industries of Florida",604,2016-04-25,2016-04-27,"clinton",49,47.8,"trump",36,49
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Critical Insights",610,2016-03-04,2016-03-10,"clinton",43,48,"trump",34,45
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"DFM Research",674,2016-03-17,2016-03-24,"clinton",42,38.1,"trump",40,56.8
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"Google Consumer Surveys",1157,2016-08-17,2016-08-23,"clinton",32.89,43.2,"trump",38.78,52.2
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Google Consumer Surveys",772,2016-08-17,2016-08-23,"clinton",30.73,43.5,"trump",35.27,51.7
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Emerson College",864,2016-04-06,2016-04-07,"clinton",54,59,"trump",36,36.5
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"SurveyUSA",1289,2016-02-21,2016-02-22,"clinton",44,43.2,"trump",47,52.2
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Google Consumer Surveys",636,2016-08-10,2016-08-16,"clinton",40.29,49.8,"trump",25.98,44.4
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Google Consumer Surveys",1047,2016-08-17,2016-08-23,"clinton",35.37,55.8,"trump",28.77,38.8
"2016_Pres_MN","2016_Pres_MN","MN","minnesota","Pres",2016,"Google Consumer Surveys",555,2016-08-10,2016-08-16,"clinton",40.71,46.4,"trump",25.69,44.9
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Google Consumer Surveys",595,2016-08-10,2016-08-16,"clinton",43.08,54.3,"trump",27.17,38.1
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Google Consumer Surveys",947,2016-08-17,2016-08-23,"clinton",39.08,59,"trump",27.65,36.5
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Roanoke College",610,2016-05-09,2016-05-17,"clinton",38,49.8,"trump",38,44.4
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Google Consumer Surveys",1288,2016-08-17,2016-08-23,"clinton",32.58,47.8,"trump",40.47,49
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Google Consumer Surveys",552,2016-08-10,2016-08-16,"clinton",36.77,48.2,"trump",27.97,43.3
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Google Consumer Surveys",1668,2016-08-17,2016-08-23,"clinton",40.62,61.7,"trump",27.65,31.6
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Google Consumer Surveys",546,2016-08-10,2016-08-16,"clinton",27.63,45.9,"trump",41.69,51
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Opinion Savvy/InsiderAdvantage",587,2016-05-15,2016-05-15,"clinton",41,45.9,"trump",44,51
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Google Consumer Surveys",544,2016-08-10,2016-08-16,"clinton",37.14,45.1,"trump",32.91,48.7
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Google Consumer Surveys",617,2016-08-10,2016-08-16,"clinton",31.62,37.8,"trump",35.74,56.9
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Google Consumer Surveys",682,2016-08-10,2016-08-16,"clinton",37.13,47.3,"trump",29.03,47.5
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Google Consumer Surveys",742,2016-08-10,2016-08-16,"clinton",33.51,46.2,"trump",35.36,49.8
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Google Consumer Surveys",736,2016-08-10,2016-08-16,"clinton",42.4,55.5,"trump",28.6,41.4
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Google Consumer Surveys",542,2016-08-10,2016-08-16,"clinton",38.89,38.1,"trump",28.71,56.8
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Google Consumer Surveys",882,2016-08-10,2016-08-16,"clinton",40.37,47.9,"trump",30.59,48.6
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Gravis Marketing",1480,2016-03-28,2016-03-30,"clinton",49,46.5,"trump",41,47.2
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Google Consumer Surveys",660,2016-08-10,2016-08-16,"clinton",44.14,46.5,"trump",24.51,47.2
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Google Consumer Surveys",810,2016-08-10,2016-08-16,"clinton",29.53,43.5,"trump",33.7,51.7
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"Google Consumer Surveys",1071,2016-08-10,2016-08-16,"clinton",31.11,43.2,"trump",40.53,52.2
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Google Consumer Surveys",1007,2016-08-10,2016-08-16,"clinton",37.04,55.8,"trump",26.64,38.8
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Google Consumer Surveys",991,2016-08-10,2016-08-16,"clinton",41.23,59,"trump",26.04,36.5
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"National Research, Inc.",600,2016-04-23,2016-04-25,"clinton",49,46.2,"trump",40,49.8
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Google Consumer Surveys",1341,2016-08-10,2016-08-16,"clinton",34.48,47.8,"trump",38.4,49
"2016_Pres_WV","2016_Pres_WV","WV","west virginia","Pres",2016,"Orion Strategies",306,2016-02-21,2016-02-22,"clinton",24,26.5,"trump",61,68.6
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Fort Hays State University",475,2016-03-03,2016-03-10,"clinton",38,38.1,"trump",43,56.8
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Google Consumer Surveys",1633,2016-08-10,2016-08-16,"clinton",43.63,61.7,"trump",25.43,31.6
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Emerson College",922,2016-03-20,2016-03-22,"clinton",47,46.5,"trump",38,47.2
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Greenberg Quinlan Rosner/American Viewpoint",1202,2016-03-16,2016-03-23,"clinton",57,61.7,"trump",30,31.6
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"Dan Jones & Associates",603,2016-04-08,2016-04-19,"clinton",32,27.5,"trump",49,59.3
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Mercyhurst University",421,2016-03-01,2016-03-11,"clinton",43,47.9,"trump",35,48.6
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Franklin & Marshall College",828,2016-03-14,2016-03-20,"clinton",46,47.9,"trump",33,48.6
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"CNN/Opinion Research Corp.",884,2016-03-02,2016-03-06,"clinton",50,43.5,"trump",43,51.7
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Harper Polling",662,2016-03-01,2016-03-02,"clinton",45,47.9,"trump",40,48.6
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Christopher Newport University",1102,2016-03-23,2016-04-03,"clinton",44,49.8,"trump",35,44.4
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"SurveyMonkey",1264,2016-06-09,2016-06-10,"clinton",54,61.7,"trump",28,31.6
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Emerson College",768,2016-03-14,2016-03-16,"clinton",55,59,"trump",36,36.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"CNN/Opinion Research Corp.",854,2016-03-02,2016-03-06,"clinton",50,47.8,"trump",43,49
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Keating Research, Inc.",450,2016-02-26,2016-02-29,"clinton",49,48.2,"trump",39,43.3
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Robert Morris University",511,2016-02-11,2016-02-16,"clinton",43.4,47.9,"trump",44.3,48.6
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Mitchell Research & Communications",600,2016-07-05,2016-07-11,"clinton",40,47.3,"trump",34,47.5
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"University of Massachusetts Lowell",1411,2016-02-05,2016-02-07,"clinton",45,46.8,"trump",40,46.5
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"SurveyUSA",1261,2016-02-22,2016-02-23,"clinton",41,45.9,"trump",50,51
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Florida Southern College",608,2016-01-30,2016-02-06,"clinton",45,47.8,"trump",38,49
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Baldwin Wallace University",825,2016-02-11,2016-02-20,"clinton",37,43.5,"trump",39,51.7
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Ogden & Fry",502,2016-01-09,2016-01-09,"clinton",36.5,55.8,"trump",27.5,38.8
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Marketing Resource Group (MRG)",600,2016-02-22,2016-02-27,"clinton",44,47.3,"trump",39,47.5
"2016_Pres_MN","2016_Pres_MN","MN","minnesota","Pres",2016,"Mason-Dixon Polling & Research, Inc.",800,2016-01-18,2016-01-20,"clinton",43,46.4,"trump",38,44.9
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Elon University",1530,2016-02-15,2016-02-19,"clinton",47,46.2,"trump",41,49.8
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Fairleigh Dickinson University (PublicMind)",694,2016-02-24,2016-02-28,"clinton",52,55.5,"trump",36,41.4
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Saint Leo University",540,2016-03-13,2016-03-17,"clinton",51.7,47.8,"trump",34.2,49
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Hampton University",500,2016-02-18,2016-02-22,"clinton",48,49.8,"trump",39,44.4
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Public Policy Polling",1901,2016-01-08,2016-01-10,"clinton",42,41.7,"trump",42,51.1
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"University of Massachusetts Lowell",1413,2016-02-04,2016-02-06,"clinton",45,46.8,"trump",39,46.5
"2016_Pres_KS","2016_Pres_KS","KS","kansas","Pres",2016,"Fort Hays State University",440,2016-02-19,2016-02-26,"clinton",36,36.1,"trump",46,56.7
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"University of Massachusetts Lowell",1417,2016-02-03,2016-02-05,"clinton",46,46.8,"trump",39,46.5
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"University of Massachusetts Lowell",1417,2016-02-02,2016-02-04,"clinton",44,46.8,"trump",40,46.5
"2016_Pres_AL","2016_Pres_AL","AL","alabama","Pres",2016,"Strategy Research",2700,2016-01-12,2016-01-12,"clinton",32,34.4,"trump",68,62.1
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Strategies 360",504,2015-12-04,2015-12-09,"clinton",42,45.1,"trump",44,48.7
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Landmark Communications",570,2016-05-05,2016-05-05,"clinton",41,45.9,"trump",42,51
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"Ivan Moore Research",651,2016-01-05,2016-01-12,"clinton",44.1,36.6,"trump",49.3,51.3
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Florida Atlantic University",1008,2016-01-15,2016-01-18,"clinton",44,47.8,"trump",47,49
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"Fox News/Anderson Robbins Research/Shaw & Company Research",804,2015-11-15,2015-11-17,"clinton",47,46.8,"trump",40,46.5
